pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse
K2-190,b,2018,205.363495,-13.160896,0.00018670624417116253,2457224.76792,0.0026030000000000003,-0.0025960000000000002,1,,2,1,0,K2,88.35700000000001,1.159,-2.329,,0.9,0.03,-0.04,0.91,0.1,-0.06,5631.0,50.0,-50.0,11.138,9.834,9.447000000000001,,,,0.121,0.016,-0.009000000000000001,0.00758,,,,10.098858,0.000619,-0.000643,,,,5.306292401941448,1.3562866684435804,2.409139321987635
K2-190,c,2018,205.363495,-13.160896,0.00012247297104158494,2457228.69256,0.0065,-0.007312999999999999,1,,2,1,0,K2,88.977,0.731,-1.65,,0.9,0.03,-0.04,0.91,0.1,-0.06,5631.0,50.0,-50.0,11.138,9.834,9.447000000000001,,,,0.098,0.013999999999999999,-0.008,0.00421,,,,21.574023,0.00573,-0.004302,,,,5.547303816034615,1.0984801116319907,1.3380575917635809
K2-191,b,2018,201.639175,-12.806567999999999,0.0002975435497072543,2457219.55703,0.002893,-0.002855,1,,1,1,0,K2,87.051,2.125,-4.9,,0.9,0.03,-0.03,0.84,0.04,-0.03,5176.0,50.0,-50.0,13.258,11.607999999999999,11.177,,,,0.141,0.024,-0.012,0.00981,,,,2.858646,0.000172,-0.000176,,,,4.340000231994787,1.580466283062354,3.1178966686937595
K2-192,b,2018,206.582275,-11.556253,0.0002976998841586269,2457220.444,0.0045,-0.004379999999999999,1,,1,1,0,K2,,,,,0.9,0.01,-0.01,0.81,0.01,-0.01,5222.0,48.0,-48.0,12.704,11.120999999999999,10.715,0.049,0.0003,-0.0003,0.136,0.012,-0.012,0.0092,,,939.0,4.162817,0.000432,-0.000447,,,,4.535750796946166,1.5244213794076606,2.924021340671008
K2-193,b,2018,205.237061,-11.009296,0.001362398203376822,2457224.2611599998,0.00186,-0.0019199999999999998,1,,1,1,0,K2,,,,,1.01,0.05,-0.05,0.98,0.02,-0.02,5817.0,173.0,-173.0,13.251,11.934000000000001,11.579,0.1184,0.002,-0.0021,0.35200000000000004,0.011000000000000001,-0.011000000000000001,0.0465,,,739.0,14.786889,0.000803,-0.00081,,,,1.3222179410617756,3.945561217290416,14.779020906652377
K2-194,b,2018,204.608932,-8.92715,0.0006807970564547767,2457243.00697,0.004264,-0.004261,1,,1,1,0,K2,89.065,0.65,-1.324,,1.11,0.05,-0.03,1.28,0.18,-0.17,5979.0,52.0,-52.0,12.908,11.880999999999998,11.664000000000001,,,,0.325,0.055,-0.045,0.0405,,,,39.721386,0.005704,-0.005555,,,,1.4631303652669843,3.642918737555071,12.87205046708433
K2-195,b,2018,199.831512,-8.50948,0.0008387043664147734,2457225.04563,0.00282,-0.00285,1,,2,1,0,K2,,,,,0.94,0.04,-0.04,0.99,0.02,-0.02,5713.0,87.0,-87.0,12.497,11.248,10.904000000000002,0.1208,0.0016,-0.0017,0.27899999999999997,0.011000000000000001,-0.011000000000000001,0.0313,,,720.0,15.852975,0.001201,-0.001168,,,,1.7873508493947101,3.1273056239318917,9.94802912641332
K2-195,c,2018,199.831512,-8.50948,0.000569975475435073,2457243.00895,0.006125,-0.00549,1,,2,1,0,K2,88.537,1.111,-2.6910000000000003,,0.94,0.04,-0.04,0.99,0.02,-0.02,5713.0,87.0,-87.0,12.497,11.248,10.904000000000002,,,,0.23,0.024,-0.013000000000000001,0.0225,,,,28.482786,0.006439,-0.00731,,,,2.293385663871341,2.5780655681158966,7.1511391483801825
K2-196,b,2018,200.456345,-8.471721,0.0004588170093851254,2457227.89072,0.005077,-0.005139,1,,1,1,0,K2,88.274,1.422,-2.35,,1.16,0.07,-0.05,1.54,0.23,-0.19,6045.0,50.0,-50.0,12.06,10.95,10.686,,,,0.321,0.054000000000000006,-0.045,0.0397,,,,48.324222,0.008457,-0.008716,,,,1.488515950782945,3.5980828146313164,12.61778774180859
K2-197,b,2018,202.393661,-7.374002000000001,0.000634709039501884,2457218.18248,0.00364,-0.00373,1,,1,1,0,K2,,,,,1.0,0.02,-0.02,0.93,0.01,-0.01,5667.0,58.0,-58.0,12.157,10.880999999999998,10.558,0.0806,0.0006,-0.0007,0.228,0.013999999999999999,-0.013999999999999999,0.0223,,,848.0,8.357881,0.00071,-0.000686,,,,2.3333420374764966,2.5556476066540195,7.087573467061248
K2-198,b,2018,198.84381100000002,-6.464886,0.0023378347500878738,2457221.61179,0.000726,-0.000737,1,,1,1,0,K2,89.397,0.413,-0.595,,0.84,0.03,-0.03,0.78,0.03,-0.02,5262.0,50.0,-50.0,10.970999999999998,9.741,9.312999999999999,,,,0.36700000000000005,0.023,-0.015,0.05,,,,17.043179,0.000322,-0.000306,,,,1.2544400031715943,4.113695928254496,15.89142032973374
K2-199,b,2018,208.901703,-6.136143,0.0006369216383299759,2457221.9634599998,0.00265,-0.0027,1,,2,1,0,K2,,,,,0.73,0.02,-0.02,0.68,0.01,-0.01,4648.0,52.0,-52.0,12.289000000000001,10.277000000000001,9.726,0.0385,0.0003,-0.0003,0.16699999999999998,0.012,-0.012,0.0131,,,861.0,3.225338,0.000195,-0.000198,,,,3.488188657190752,1.8718997820667596,4.16355212639024
K2-199,c,2018,208.901703,-6.136143,0.0014046121569022503,2457222.93041,0.00165,-0.0016899999999999999,1,,2,1,0,K2,,,,,0.73,0.02,-0.02,0.68,0.01,-0.01,4648.0,52.0,-52.0,12.289000000000001,10.277000000000001,9.726,0.0668,0.0005,-0.0005,0.248,0.012,-0.012,0.0256,,,653.0,7.374694,0.000306,-0.000291,,,,2.0814357335602924,2.7798272212727926,8.136407208823675
K2-200,b,2018,202.251602,-4.610228,0.00025184675848823816,2457218.56088,0.002936,-0.002892,1,,1,1,0,K2,87.96799999999999,1.44,-3.217,,0.86,0.02,-0.03,0.79,0.02,-0.02,5233.0,50.0,-50.0,12.459000000000001,10.877,10.46,,,,0.122,0.013000000000000001,-0.009000000000000001,0.007659999999999999,,,,2.849883,0.000188,-0.00018,,,,5.231513627229472,1.367495649174519,2.4345655945152087
K2-201,b,2018,293.56073,-23.131035,0.0002130716006313546,2457301.98415,0.0019079999999999998,-0.0019079999999999998,1,,2,1,0,K2,84.414,4.053,-6.735,,0.96,0.02,-0.02,0.88,0.03,-0.02,5507.0,50.0,-50.0,12.809000000000001,10.652999999999999,10.273,,,,0.125,0.012,-0.006999999999999999,0.008,,,,1.05979,4.3e-05,-4.4e-05,,,,5.079699614801483,1.401122591367335,2.5426272527573985
K2-201,c,2018,293.56073,-23.131035,0.0011706869659264746,2457319.78302,0.0022600000000000003,-0.002151,1,,2,1,0,K2,89.272,0.519,-0.9229999999999999,,0.96,0.02,-0.02,0.88,0.03,-0.02,5507.0,50.0,-50.0,12.809000000000001,10.652999999999999,10.273,,,,0.293,0.036000000000000004,-0.016,0.034,,,,22.779878,0.001957,-0.001947,,,,1.6763092415250889,3.2842313541650334,10.806165824218944
K2-202,b,2018,283.264282,-22.407034,0.0005359148904646613,2457304.25153,0.001611,-0.001686,1,,1,1,0,K2,87.67200000000001,1.6280000000000001,-2.945,,0.97,0.03,-0.03,0.91,0.05,-0.03,5491.0,58.0,-58.0,13.297,11.547,11.144,,,,0.205,0.016,-0.012,0.0186,,,,3.405164,0.000126,-0.000121,,,,2.677499783360081,2.2978410498424293,5.91160836266095
K2-203,b,2018,12.773741000000001,-1.195891,0.0002721218178194416,2457396.63878,0.005765,-0.005843999999999999,1,,1,1,0,K2,88.43,1.1520000000000001,-3.258,,0.79,0.03,-0.03,0.76,0.03,-0.02,5000.0,50.0,-50.0,12.353,10.773,10.280999999999999,,,,0.122,0.025,-0.011000000000000001,0.00772,,,,9.695101,0.001285,-0.001334,,,,5.272491540758686,1.367495649174519,2.4536352989108896
K2-204,b,2018,17.382523000000003,-0.51762,0.0005611056995015086,2457396.50862,0.00372,-0.0037579999999999996,1,,1,1,0,K2,87.649,1.7369999999999999,-3.326,,1.01,0.03,-0.03,1.18,0.16,-0.14,5755.0,50.0,-50.0,13.01,11.839,11.569,,,,0.272,0.039,-0.033,0.0299,,,,7.055784,0.00065,-0.000641,,,,1.84264876125938,3.0488427588153213,9.503069357180776
K2-205,b,2018,15.217487,0.425996,0.00028685563151200727,2457413.4191400004,0.004527000000000001,-0.006106,1,,1,1,0,K2,89.09700000000001,0.657,-1.193,,0.95,0.04,-0.04,1.08,0.13,-0.11,5890.0,50.0,-50.0,12.390999999999998,11.235,10.933,,,,0.17800000000000002,0.024,-0.021,0.0146,,,,26.672263,0.00416,-0.003676,,,,3.2104871217813185,1.9951985701070853,4.640294736282252
K2-206,b,2018,11.256313,0.5932569999999999,0.0011335544763923136,2457396.57661,0.00394,-0.004344,1,,1,1,0,K2,89.11200000000001,0.634,-1.2209999999999999,,0.79,0.03,-0.03,0.76,0.03,-0.03,5043.0,50.0,-50.0,13.1,11.439,10.991,,,,0.249,0.02,-0.013999999999999999,0.0259,,,,18.294549,0.001728,-0.001599,,,,2.080557899029886,2.7910362020037316,8.231755730802076
K2-207,b,2018,11.699703999999999,0.640796,0.0006571748873143545,2457403.64459,0.003599,-0.003892,1,,1,1,0,K2,88.62,0.988,-1.589,,0.94,0.03,-0.03,0.93,0.09,-0.05,5522.0,50.0,-50.0,13.165999999999999,11.78,11.456,,,,0.23199999999999998,0.033,-0.019,0.023,,,,12.48749,0.001208,-0.001162,,,,2.284241222005466,2.6004835295777737,7.31005335167752
K2-208,b,2018,20.779097,0.889177,0.0003212598870222367,2457396.51164,0.00248,-0.002349,1,,1,1,0,K2,88.04299999999999,1.376,-2.502,,0.93,0.03,-0.03,0.86,0.03,-0.03,5582.0,50.0,-50.0,12.503,11.164000000000001,10.824000000000002,,,,0.15,0.015,-0.011000000000000001,0.0109,,,,4.190948,0.00023,-0.000248,,,,4.005260836323508,1.6813471096408021,3.464329631881955
K2-209,b,2018,14.690681,1.383812,0.00012420401630774505,2457394.2331,0.002694,-0.002473,1,,1,1,0,K2,86.23100000000001,2.6689999999999996,-6.348,,0.74,0.03,-0.02,0.71,0.02,-0.02,4720.0,50.0,-50.0,11.205,9.263,8.774,,,,0.077,0.009000000000000001,-0.006,0.0018399999999999998,,,,2.080615,0.000134,-0.00013,,,,4.998316247317508,0.8630915162822784,0.5848042681342016
K2-210,b,2018,17.640936,1.578266,7.78894712188563e-05,2457393.95803,0.002106,-0.002075,1,,1,1,0,K2,84.105,4.22,-9.012,,0.91,0.02,-0.03,0.85,0.04,-0.03,5396.0,50.0,-50.0,11.535,10.354000000000001,9.995,,,,0.073,0.009000000000000001,-0.006,0.00149,,,,0.570233,2.8e-05,-2.8e-05,,,,4.750023643612341,0.8182555933585236,0.47356432582606545
K2-211,b,2018,21.105953,1.704954,0.00023760381244164634,2457393.8136400003,0.0020870000000000003,-0.002182,1,,1,1,0,K2,81.569,6.224,-13.157,,0.88,0.02,-0.03,0.82,0.03,-0.02,5221.0,50.0,-50.0,13.075,11.624,11.205,,,,0.12300000000000001,0.015,-0.009000000000000001,0.00775,,,,0.669558,3.2e-05,-3.2e-05,,,,5.164930137654475,1.378704629905458,2.4631701511087294
K2-212,b,2018,18.423407,3.096936,0.0012653457467306603,2457399.64076,0.00116,-0.00117,1,,1,1,0,K2,,,,,0.67,0.02,-0.02,0.65,0.01,-0.01,4272.0,38.0,-38.0,13.1,10.629000000000001,10.015,0.0785,0.0006,-0.0006,0.225,0.011000000000000001,-0.011000000000000001,0.0217,,,542.0,9.79551,0.000316,-0.000319,,,,2.36260034381842,2.5220206644612033,6.896876423104443
K2-213,b,2018,13.140305,3.507705,0.00013365214449842603,2457399.00256,0.006595,-0.007608,1,,1,1,0,K2,87.86200000000001,1.568,-3.7310000000000003,,1.07,0.06,-0.04,1.2,0.17,-0.13,5794.0,50.0,-50.0,11.802999999999999,11.034,10.729000000000001,,,,0.135,0.027000000000000003,-0.019,0.00913,,,,8.13087,0.001771,-0.001799,,,,4.602009971638113,1.513212398676722,2.9017733522093807
K2-214,b,2018,14.876076999999999,4.227798,0.0003083066642986664,2457396.59585,0.00414,-0.0052899999999999996,1,,1,1,0,K2,,,,,1.05,0.03,-0.03,1.27,0.02,-0.02,5854.0,85.0,-85.0,11.805,10.575999999999999,10.217,0.0834,0.0009,-0.0009,0.217,0.012,-0.012,0.0204,,,1006.0,8.596802,0.001006,-0.000847,,,,2.475876907558599,2.432348818613694,6.483699494531366
K2-215,b,2018,18.470087,6.123901999999999,0.00040091381935631584,2457394.33225,0.002316,-0.0024129999999999998,1,,1,1,0,K2,88.984,0.728,-1.429,,1.0,0.03,-0.03,0.97,0.09,-0.05,5704.0,50.0,-50.0,12.985999999999999,11.679,11.405,,,,0.18899999999999997,0.023,-0.013999999999999999,0.0162,,,,8.269648,0.000467,-0.000456,,,,2.9758270375646836,2.1184973581474105,5.148820186833731
K2-216,b,2018,11.480249,6.346971,0.0004957412876868916,2457394.0417,0.0009,-0.0009,1,0.07666669999999999,1,1,0,K2,86.9,2.2,-4.0,,0.7,0.03,-0.03,0.72,0.03,-0.03,4503.0,69.0,-69.0,12.475999999999999,10.394,9.856,0.028,0.003,-0.007,0.156,0.015,-0.009000000000000001,0.025169999999999998,0.00503,-0.00503,1103.0,2.1748,5e-05,-5e-05,0.0,,,8.222189914339793,1.7486009940264342,7.999740993987964
K2-217,b,2018,11.298392,6.481562,0.0006075037608526168,2457395.00447,0.0029980000000000002,-0.002866,1,,1,1,0,K2,88.04299999999999,1.412,-2.975,,1.1,0.05,-0.04,1.33,0.2,-0.17,5967.0,50.0,-50.0,12.187000000000001,11.009,10.747,,,,0.319,0.062,-0.043,0.0393,,,,14.074524,0.000994,-0.000938,,,,1.5014075122564003,3.5756648531694393,12.49065637917072
K2-218,b,2018,12.809659,6.84646,0.0005428740767572838,2457396.45914,0.001941,-0.001918,1,,1,1,0,K2,88.45299999999999,1.079,-1.84,,1.05,0.03,-0.03,1.01,0.08,-0.05,5757.0,50.0,-50.0,12.876,11.562999999999999,11.267000000000001,,,,0.22899999999999998,0.025,-0.013999999999999999,0.0224,,,,8.679885,0.000417,-0.00043,,,,2.313234466985158,2.5668565873849576,7.119356307720715
K2-219,b,2018,12.845309,8.86764,0.00010738397003223898,2457396.7453,0.005869,-0.006484,1,,3,1,0,K2,86.795,2.295,-4.798,,1.02,0.03,-0.03,1.19,0.16,-0.14,5753.0,50.0,-50.0,12.09,10.849,10.509,,,,0.12,0.018000000000000002,-0.016,0.0075,,,,3.901287,0.00066,-0.000677,,,,5.382643397438773,1.3450776877126416,2.3837130494600607
K2-107,b,2017,284.98538199999996,-22.293402,0.006554699525636364,2457311.15178,0.0003,-0.0003,1,,1,1,0,K2,,,,,1.3,0.05,-0.05,1.81,0.06,-0.06,6061.0,96.0,-96.0,12.92,11.564,11.257,0.0475,0.0006,-0.0006,1.426,0.049,-0.049,0.84,0.08,-0.08,1649.0,3.313959,2.4e-05,-2.4e-05,0.0,,,0.3592516676647172,15.984006522318557,266.9758615395268
WASP-53,b,2017,31.909203,-20.661839,0.019032659386106973,2455943.56695,0.00011,-0.00011999999999999999,1,,2,0,0,Multiple Facilities,87.08,0.16,-0.15,,0.84,0.05,-0.05,0.8,0.02,-0.02,4953.0,60.0,-60.0,,10.959000000000001,10.474,0.041010000000000005,0.0008300000000000001,-0.00091,1.074,0.037000000000000005,-0.037000000000000005,2.132,0.092,-0.094,1053.0,3.3098443,2e-06,-2e-06,0.03,,,2.1342851349435663,12.038445305028144,677.6101628598467
WASP-81,b,2017,304.207886,3.29405,0.013161803568851773,2456195.57462,0.00022999999999999998,-0.0002,1,,1,0,0,Multiple Facilities,88.69,0.88,-0.92,,1.08,0.06,-0.06,1.28,0.04,-0.04,5870.0,120.0,-120.0,,11.263,10.913,0.039080000000000004,0.0007,-0.00072,1.429,0.051,-0.046,0.729,0.036,-0.035,1623.0,2.7164762,2.3e-06,-2.3e-06,0.066,,,0.309819625938287,16.017633464511377,231.69690840751792
K2-108,b,2017,123.381874,16.419609,0.0007724305757543971,2457145.09609,0.00172,-0.00172,1,,1,1,0,K2,,,,,1.17,0.06,-0.06,1.76,0.04,-0.04,5599.0,87.0,-87.0,12.33,10.985999999999999,10.652000000000001,0.0581,0.0009,-0.0009,0.47600000000000003,0.019,-0.019,0.18689,0.01384,-0.01384,1360.0,4.733999,0.000221,-0.000227,0.18,0.042,-0.042,2.1490340130340195,5.335474827926812,59.398950908478774
KELT-16,b,2017,314.268494,31.661034,1.146,2457247.24791,0.00018999999999999998,-0.00018999999999999998,1,0.1037,1,0,0,KELT,84.4,3.0,-2.3,,1.21,0.04,-0.05,1.36,0.06,-0.05,6236.0,54.0,-54.0,11.898,10.927999999999999,10.692,0.02044,0.00023999999999999998,-0.00026000000000000003,1.415,0.084,-0.067,2.75,0.16,-0.15,2453.0,0.9689951,2.4e-06,-2.4e-06,0.0,,,1.2037642951252798,15.860707734278234,874.0281181353557
TRAPPIST-1,e,2017,346.622013,-5.041274,0.519,2457660.3785900003,0.00037999999999999997,-0.00037999999999999997,1,0.0397292,7,1,0,Multiple Observatories,89.86,0.1,-0.12,,0.08,0.01,-0.01,0.12,0.0,-0.0,2559.0,50.0,-50.0,18.8,11.354000000000001,10.718,0.02817,0.0008300000000000001,-0.0008699999999999999,0.08199999999999999,0.003,-0.003,0.00195,0.00182,-0.00182,251.0,6.099615,1.1e-05,-1.1e-05,0.085,,,4.386025350766264,0.9191364199369717,0.6197653928596158
TRAPPIST-1,f,2017,346.622013,-5.041274,0.673,2457671.39767,0.00022999999999999998,-0.00022999999999999998,1,0.043458300000000005,7,1,0,Multiple Observatories,89.68,0.034,-0.034,,0.08,0.01,-0.01,0.12,0.0,-0.0,2559.0,50.0,-50.0,18.8,11.354000000000001,10.718,0.0371,0.0011,-0.0011,0.09300000000000001,0.003,-0.003,0.00214,0.00057,-0.00057,219.0,9.20669,1.5e-05,-1.5e-05,0.063,,,3.2994610887548323,1.0424352079772974,0.680152790112604
TRAPPIST-1,g,2017,346.622013,-5.041274,0.782,2457665.34937,0.00021,-0.00021,1,0.0475,7,1,0,Multiple Observatories,89.71,0.025,-0.025,,0.08,0.01,-0.01,0.12,0.0,-0.0,2559.0,50.0,-50.0,18.8,11.354000000000001,10.718,0.0451,0.0014,-0.0014,0.10099999999999999,0.004,-0.004,0.004220000000000001,0.00277,-0.00277,199.0,12.35294,0.00012,-0.00012,0.061,,,5.0795637232313195,1.1321070538248066,1.3412358758295277
TRAPPIST-1,h,2017,346.622013,-5.041274,0.346,2457662.55284,0.00037,-0.00037,1,0.0525,7,1,0,Multiple Observatories,89.76,0.05,-0.04,,0.08,0.01,-0.01,0.12,0.0,-0.0,2559.0,50.0,-50.0,18.8,11.354000000000001,10.718,0.063,0.027,-0.013,0.067,0.003,-0.003,0.0011,,,173.0,18.767,0.004,-0.003,,,,4.535721291006151,0.7510017089728916,0.3496112472541423
HATS-23,b,2017,286.36669900000004,-50.067352,0.025370807084046897,2457072.85266,0.0007,-0.0007,1,0.0752,1,0,0,HATSouth,81.02,0.93,-0.62,,1.12,0.05,-0.05,1.2,0.06,-0.08,5780.0,120.0,-120.0,13.901,12.636,12.293,0.03397,0.00047000000000000004,-0.00047000000000000004,1.86,0.3,-0.4,1.47,0.072,-0.072,1654.0,2.1605156,4.5e-06,-4.5e-06,0.114,,,0.283306530401262,20.848704159545946,467.2077576941719
HATS-24,b,2017,268.89068599999996,-61.747310999999996,0.017057724672779693,2457038.47327,0.00037999999999999997,-0.00037999999999999997,1,0.1008,1,0,0,HATSouth,86.6,1.2,-1.2,,1.21,0.03,-0.03,1.17,0.03,-0.03,6346.0,81.0,-81.0,12.83,11.677999999999999,11.447000000000001,0.02547,0.00022999999999999998,-0.00022999999999999998,1.4869999999999999,0.078,-0.054000000000000006,2.44,0.18,-0.18,2067.0,1.3484954,1.3e-06,-1.3e-06,0.242,,,0.9203118288471488,16.667754346905816,775.5013120910064
HATS-22,b,2017,174.00972,-29.543312,0.020144593422839748,2457078.5803,0.00022,-0.00022,1,0.0913,1,0,0,HATSouth,87.96,0.21,-0.21,56.0,0.76,0.02,-0.02,0.69,0.03,-0.02,4803.0,55.0,-55.0,13.455,11.556,11.005999999999998,0.05025,0.00042,-0.00042,0.953,0.048,-0.028999999999999998,2.74,0.11,-0.11,858.0,4.7228124,5.2e-06,-5.2e-06,0.079,0.026,-0.026,3.9259968265754583,10.682158636584562,870.849834069409
Kepler-150,f,2017,288.234084,40.520905,0.0012623561535711934,2455979.2422,0.0082,-0.0077,1,0.55875,5,0,1,Kepler,90.0,0.19,-0.19,,,,,0.94,0.14,-0.14,5560.0,100.0,-100.0,14.985,13.817,13.422,1.24,0.29,-0.45,0.325,0.046,-0.035,0.0405,,,233.43242065801928,637.2093,0.0169,-0.0154,,,,1.4631303652669843,3.642918737555071,12.87205046708433
LHS 1140,b,2017,11.24724,-15.271532,0.004792737289066092,2456915.6997,0.0054,-0.0054,1,,1,0,0,MEarth Project,89.912,0.071,-0.071,,0.15,0.02,-0.02,0.19,0.01,-0.01,3131.0,100.0,-100.0,14.18,9.612,9.092,0.0875,0.0041,-0.0041,0.128,0.009000000000000001,-0.009000000000000001,0.020919999999999998,0.00573,-0.00573,230.0,24.73712,0.00025,-0.00025,0.29,,,12.371143785031398,1.4347495335601512,6.648970265960596
KELT-12,b,2017,267.64050299999997,36.570232,0.596,2457083.660459,0.0008939999999999999,-0.0008939999999999999,1,0.2401,1,0,0,KELT-North,84.47,1.1,-0.95,,1.59,0.07,-0.09,2.37,0.17,-0.17,6279.0,51.0,-51.0,10.59,9.631,9.385,0.06708,0.0009699999999999999,-0.0013,1.78,0.17,-0.16,0.95,0.14,-0.14,1800.0,5.031623,3.2e-05,-3.1e-05,0.0,,,0.20890155929399,19.951985701070853,301.936986264941
KELT-11,b,2017,161.70726000000002,-9.399025,0.269,2457440.8323,0.0042,-0.0036,1,0.3051,1,0,0,KELT-South,85.8,2.4,-1.8,,1.44,0.06,-0.05,2.72,0.21,-0.17,5370.0,51.0,-50.0,8.037,6.6160000000000005,6.251,0.06229,0.00088,-0.0007599999999999999,1.37,0.15,-0.12,0.195,0.019,-0.018,1712.0,4.736529,6.8e-05,-5.9e-05,0.0,,,0.09404830941536586,15.356303601385994,61.976539285961586
K2-131,b,2017,182.751556,-9.765217999999999,0.0004337460529502653,2457582.9355,0.0011,-0.001,1,,1,1,0,K2,,,,,0.84,0.01,-0.01,0.75,0.01,-0.01,5245.0,46.0,-52.0,12.115,10.57,10.122,0.0095,0.0,0.0,0.152,0.008,-0.004,0.02045,0.00503,-0.00503,2062.0,0.36931,1e-05,-1e-05,0.0,,,7.221719764532777,1.7037650711026795,6.499590914861099
KELT-20,b,2017,294.661407,31.219225,1.309,2457503.1200490003,0.00018999999999999998,-0.00018999999999999998,1,0.14898,1,0,0,KELT-North,86.12,0.28,-0.27,,1.76,0.14,-0.19,1.56,0.06,-0.06,8720.0,250.0,-260.0,7.58,7.4239999999999995,7.446000000000001,0.0542,0.0014,-0.0021,1.7409999999999999,0.069,-0.07400000000000001,3.382,,,2262.0,3.4741085,1.9e-06,-1.9e-06,0.0,,,0.7947954518359808,19.514835452564242,1074.8956711031901
K2-136,b,2017,67.41246,22.882721,0.0001877363456329057,2457817.7563099996,0.00469,-0.00489,1,0.1058333,3,1,0,K2,89.3,0.5,-0.7,12.0,0.74,0.02,-0.02,0.66,0.02,-0.02,4499.0,50.0,-50.0,10.9,9.096,8.496,,,,0.08800000000000001,0.005,-0.004,0.00295,,,553.0,7.975292,0.000833,-0.00077,0.1,0.19,-0.07,5.368489188655123,0.986390304322604,0.9375937994542906
NGTS-1,b,2017,82.714378,-36.630787,0.0574942558500774,2457720.6593959997,0.00062,-0.00062,1,0.05125,1,0,0,Paranal Observatory,85.27,0.61,-0.73,,0.62,0.02,-0.06,0.57,0.08,-0.08,3916.0,71.0,-63.0,15.524000000000001,12.702,12.058,0.0326,0.0047,-0.0045,1.33,0.61,-0.33,0.812,0.066,-0.075,790.0,2.647298,2e-05,-2e-05,0.016,0.023,-0.012,0.42803490869231153,14.907944372148446,258.07666615487597
K2-136,c,2017,67.41246,22.882721,0.0016388141741715428,2457812.7177,0.001,-0.0007700000000000001,1,0.14375,3,1,0,K2,89.6,0.3,-0.3,24.0,0.74,0.02,-0.02,0.66,0.02,-0.02,4499.0,50.0,-50.0,10.9,9.096,8.496,0.11728,0.00047999999999999996,-0.00047999999999999996,0.26,0.01,-0.009000000000000001,0.0277,,,425.0,17.307137,0.000252,-0.000284,0.13,0.27,-0.11,1.9545096025219646,2.914334990044057,8.803846862672492
K2-136,d,2017,67.41246,22.882721,0.0004034246549169916,2457780.81164,0.00643,-0.0066,1,0.13,3,1,0,K2,89.4,0.4,-0.2,2.0,0.74,0.02,-0.02,0.66,0.02,-0.02,4499.0,50.0,-50.0,10.9,9.096,8.496,,,,0.129,0.01,-0.006999999999999999,0.008490000000000001,,,373.0,25.575065,0.002418,-0.002357,0.14,0.13,-0.09,4.9047473663657835,1.4459585142910898,2.6983631719887895
K2-137,b,2017,186.870728,-6.195224,0.00034042364404231277,2457583.0242,0.0004,-0.0004,1,0.0262,1,1,0,K2,89.6,3.3,-3.3,,0.46,0.05,-0.05,0.44,0.04,-0.04,3492.0,70.0,-70.0,15.498,11.764000000000001,11.126,0.0058,0.0006,-0.0006,0.079,0.008,-0.008,0.5,,,1471.0,0.179715,1e-06,-1e-06,0.0,,,1257.6703250350313,0.8855094777441558,158.9142032973374
Kepler-1652,b,2017,294.366085,49.915058,0.0977,2454973.0045,0.0047,-0.0047,1,0.135,1,0,1,Kepler,89.993,0.004,-0.14300000000000002,,0.4,0.04,-0.05,0.38,0.04,-0.04,3638.0,51.0,-51.0,15.931,13.454,12.784,0.1654,0.0042,-0.0075,0.14300000000000002,0.016,-0.016,0.01,,,268.0,38.09722,0.00021,-0.00021,,,,4.2410165859321625,1.6028842445242315,3.178284065946748
Kepler-1653,b,2017,296.45775499999996,41.266024,0.0665,2455008.134,0.017,-0.017,1,0.275,1,0,1,Kepler,89.788,0.01,-0.053,,0.72,0.04,-0.03,0.69,0.03,-0.02,4807.0,100.0,-100.0,15.429,13.88,13.277999999999999,0.4706,0.0098,-0.0041,0.19399999999999998,0.013999999999999999,-0.021,0.0168,,,284.0,140.2524,0.003,-0.003,,,,2.853528242225614,2.1745422618021037,5.339517230790536
K2-139,b,2017,289.066528,-17.910688,0.009013358259053172,2457325.8175,0.00058,-0.00059,1,,1,1,0,K2,,,,,0.96,0.02,-0.02,0.88,0.01,-0.01,5370.0,68.0,-68.0,11.652999999999999,10.177,9.767999999999999,0.1796,0.0015,-0.0015,0.813,0.015,-0.015,0.387,0.083,-0.075,524.0,28.380619,0.000551,-0.000528,0.12,0.12,-0.08,0.8931356227212642,9.112901334253147,122.99959335213914
